substance_id,substance_name,as_cas_number,substance_status,approval_date,expiry_date,risk_assessment,substance_category,as_is_group,as_micro_org,rms,corms,remark,legislations_old,legislations_actives,tox_value_adi,tox_source_adi,tox_remark_adi,tox_value_arfd,tox_sourc_earfd,tox_source_earfd,tox_remark_arfd,tox_value_aoel,tox_source_aoel,tox_remark_aoel,tox_value_aaoel,tox_source_aaoel,tox_remark_aaoel,tox_value_other,tox_source_other,tox_remark_other,authorisations_at_nat_level,classification_reg_1272,ac_type,basic_substance,low_risk_active_substance,candidate_for_substitution,candidate_for_substitution_type,active_substance_part_of_group,active_substance_part_of_group_id,as_member_id,as_member_name,pesticide_residue_linked,pest_res_linked_annex,pest_res_linked_legislation,pest_res_linked_legislation_url,pest_res_mrl_webpage
1126,Sea-algae extract (formerly sea-algae extract and seaweeds),No CAS allocated,Not approved,,,,PG - Plant growth regulator,No,No,BE,IT,<p>Substance fulfilling criteria Annex VI Reg. 2229/2004</p>,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">2008/127</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>","<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>",Not appl.,Dir 08/127,,Not appl.,Dir 08/127,Dir 08/127,,Not appl.,Dir 08/127,,,,,,,,,,,No,No,No,,,,,,Seaweed extracts ,Annex IV,Reg. (EU) 2020/1565,http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32020R1565,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=448
701,Epoxiconazole,133855-98-8,Not approved,01/05/2009,30/04/2020,COM,FU - Fungicide,No,No,PL,,<p>The original RMS was UK.</p>,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0107:EN:"">2008/107</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1549451630560&uri=CELEX:32019R0168"">Reg. (EU) 2019/168</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>",,0.008 mg/kg bw/day,Dir 08/107,,0.023 mg/kg bw,Dir 08/107,Dir 08/107,,0.008 mg/kg bw/day,Dir 08/107,,,,,,,,,Aquatic Chronic 2 - H411; Carc. 2 - H351; Repr. 1B - H360Df,3,No,No,Yes,endocrine disrupting properties,,,,,Epoxiconazole ,Annex III,Reg. (EC) No 839/2008,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008R0839:EN:NOT,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=288
1388,Phenols,No CAS allocated,Not approved,,,,ST - Soil treatment,No,No,,,,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32002R2076:EN:NOT"">2002/2076</a>",,,,,,,,,,,,,,,,,,Carc. 1B - H350; Muta. 1B - H340,,No,No,No,,,,,,Default MRL of 0.01 mg/kg according to Art 18(1)(b) Reg 396 / 2005,,,,
701,Epoxiconazole,133855-98-8,Not approved,01/05/2009,30/04/2020,COM,FU - Fungicide,No,No,PL,,<p>The original RMS was UK.</p>,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0107:EN:"">2008/107</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1549451630560&uri=CELEX:32019R0168"">Reg. (EU) 2019/168</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>",,0.008 mg/kg bw/day,Dir 08/107,,0.023 mg/kg bw,Dir 08/107,Dir 08/107,,0.008 mg/kg bw/day,Dir 08/107,,,,,,,,,Aquatic Chronic 2 - H411; Carc. 2 - H351; Repr. 1B - H360Df,3,No,No,Yes,two PBT criteria,,,,,Epoxiconazole ,Annex V,Reg. (EU) 2023/128,http://data.europa.eu/eli/reg/2023/128/oj,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=288
310,Agrotis segetum granulosis virus,No CAS allocated,Not approved,,,,,No,Yes,,,,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004D0129:EN:NOT"">2004/129/EC</a>",,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,Default MRL of 0.01 mg/kg according to Art 18(1)(b) Reg 396 / 2005,,,,
585,Cycloate,1134-23-2,Not approved,,,,HB - Herbicide,No,No,,,"<p>Derogation HU (771/2004), Essential use 835/2004</p>",,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,Default MRL of 0.01 mg/kg according to Art 18(1)(b) Reg 396 / 2005,,,,
776,Tar oils,No CAS allocated,Not approved,,,,HB - Herbicide,No,No,,,,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004D0129:EN:NOT"">2004/129/EC</a>",,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,Default MRL of 0.01 mg/kg according to Art 18(1)(b) Reg 396 / 2005,,,,
1385,Metiram,9006-42-2,Not approved,01/07/2006,28/11/2023,COM,FU - Fungicide,No,No,IT,,"p>Commission Implementing Regulation (EU) 2023/114&nbsp;<a href=""https://eur-lex.europa.eu/eli/reg_impl/2023/2455/oj#ntr7-L_202302455EN.000101-E0007"" rel=""noopener noreferrer"" target=""_blank"">(7)</a>&nbsp;extended the approval period of metiram to 31&nbsp;January 2024 in order to allow the renewal process to be completed before the expiry of the approval period of that substance. However, given that a decision on the non-renewal of the approval has been taken ahead of the expiry of that extended approval period, this Regulation should start to apply earlier than that date.</p><p>Any grace period granted by Member States in accordance with Article&nbsp;46 of Regulation (EC) No&nbsp;1107/2009 shall expire by 28&nbsp;November 2024.</p><p>Member States shall withdraw authorisations for plant protection products containing metiram as an active substance by 28&nbsp;May 2024.","<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32005L0072:EN:NOT"">Dir. 05/72/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1542882404927&uri=CELEX:32018R1796"">Reg. (EU) 2018/1796</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1575892902511&uri=CELEX:32019R2094"">Reg. (EU) 2019/2094</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1517904431471&uri=CELEX:32018R0084"">Reg. (EU) 84/2018</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32013R0762:EN:NOT"">Reg. (EU) No 762/2013</a>","<a href=""http://data.europa.eu/eli/reg_impl/2021/2068/oj"">Reg. (EU) 2021/2068</a>; <a href=""https://eur-lex.europa.eu/eli/reg_impl/2021/52/oj"">Reg. (EU) 2021/52</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/2455/oj"">Reg. (EU) 2023/2455</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/114/oj"">Reg. (EU) No 2023/114</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>",0.026 mg/kg bw/day,Reg. (EU) 2023/2455,metiram,0.026 mg/kg bw,Reg. (EU) 2023/2455,Reg. (EU) 2023/2455,metriam,0.013 mg/kg bw/day,Reg. (EU) 2023/2455,metiram,0.013 mg/kg bw,Reg. (EU) 2023/2455,metiram,,,,,,,No,No,No,,,,,,"Dithiocarbamates (dithiocarbamates expressed as CS2, including maneb, mancozeb, metiram, propineb, thiram and ziram)",Annex II,Reg. (EC) No 149/2008,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008R0149:EN:NOT,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=83
30,Fluazifop,69335-91-7,Not approved,,,,HB - Herbicide,No,No,,,,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32002R2076:EN:NOT"">2002/2076</a>",,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,"Fluazifop-P (sum of all the constituent isomers of fluazifop, its esters and its conjugates, expressed as fluazifop)",Annex II,Reg. (EU) 2022/1324,http://data.europa.eu/eli/reg/2022/1324/oj,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=304
490,Butralin,33629-47-9,Not approved,,,,PG - Plant growth regulator,No,No,,,<p>Substance fulfilling criteria Annex VI Reg 1490/2002</p>,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008D0819:EN:NOT"">2008/819</a>",,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,Butralin,Annex V,Reg. (EC) No 149/2008,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008R0149:EN:NOT,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=249
1245,(Z)-8-Tetradecen-1-ol (SCLP Alcohols),No CAS allocated,Approved,01/09/2022,30/08/2037,EFSA,AT - Attractant,No,No,AT,,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008L0127:EN:NOT"">Reg. (EU) 2008/127</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1503309323015&uri=CELEX:32017R0195"">Reg. (EU) 2017/195</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1599215034729&uri=CELEX:32020R1160"">Reg. (EU)2020/1160</a>","<a href=""http://data.europa.eu/eli/reg_impl/2021/745/oj"">Reg. (EU) 2021/745</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/1251/oj"">Reg. (EU) 2022/1251</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32014R0918"">Reg. (EU) No 918/2014</a>",,,,,,,,,,,,,,,,,"BE, PL, SE",,,No,No,No,,Straight Chain Lepidopteran Pheromones (SCLPs) - Alcohols,1528,366,(Z)-11-Hexadecen-1-ol (SCLP Alcohols),Straight Chain Lepidopteran Pheromones (SCLP),Annex IV,Reg. (EU) 2023/1719,http://data.europa.eu/eli/reg/2023/1719/oj,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=3350
278,Maneb,8018-01-7,Not approved,01/07/2006,31/01/2017,COM,FU - Fungicide,No,No,IT,UK,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32005L0072:EN:NOT"">05/72/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1482169202010&uri=CELEX:32016R2035"">Reg. (EU) 2016/2035</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32013R0762:EN:NOT"">Reg. (EU) No 762/2013</a>","<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>",0.05 mg/kg bw/day,Dir 05/72,,0.2 mg/kg bw,Dir 05/72,Dir 05/72,,0.03 mg/kg bw/day,Dir 05/72,,,,,,,,,Acute Tox. 4 - H332; Aquatic Acute 1 - H400; Aquatic Chronic 1 - H410; Eye Irrit. 2 - H319; Repr. 2 - H361d; Skin Sens. 1 - H317,,No,No,No,,,,,,"Dithiocarbamates (dithiocarbamates expressed as CS2, including maneb, mancozeb, metiram, propineb, thiram and ziram)",Annex II,Reg. (EC) No 822/2009,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009R0822:EN:NOT,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=83
590,Cyhalofop-butyl,122008-85-9,Approved,01/07/2017,30/06/2032,EFSA,,No,No,CZ,BE,<p>RMS responsible for the last approval: IT</p><p>Co-RMS responsible for the last approval: AT</p>,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32002L0064:EN:NOT"">02/64/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32010L0077"">2010/77/EU</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32015R1885"">Reg. (EU) 2015/1885</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32016R0549"">Reg. (EU) 2016/549</a>","<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1494514715869&uri=CELEX:32017R0753"">Reg. (EU) 2017/753</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>",0.003 mg/kg bw/day,Reg. (EU) 2017/753,,0.4 mg/kg bw,Reg. (EU) 2017/753,Reg. (EU) 2017/753,,0.013 mg/kg bw/day,Reg. (EU) 2017/753,,,,,,,,"BG, EL, ES, FR, IT, MT, PT",,,No,No,No,,,,,,Cyhalofop-butyl,Annex II,Reg. (EU) No 398/2014,http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1403527640524&uri=CELEX:32014R0398,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=64
1324,MCPA,see remark,Approved,01/05/2006,15/08/2026,COM,HB - Herbicide,No,No,PL,NL,<p>The original RMS was Italy.</p><p>CAS  :CAS No 94-74-6 25319-90-8</p>,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32005L0057:EN:NOT"">05/57/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1505911130555&uri=CELEX:32017R1511"">Reg. (EU) 2017/1511</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1537974747851&uri=CELEX:32018R1262"">Reg. (EU) 2018/1262</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1569849607755&uri=CELEX:32019R1589"">Reg. (EU) 2019/1589</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32013R0762:EN:NOT"">Reg. (EU) No 762/2013</a>","<a href=""http://data.europa.eu/eli/reg_impl/2021/1449/oj"">Reg. (EU) 2021/1449</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/1480/oj"">Reg. (EU) 2022/1480</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/1757/oj"">Reg. (EU) 2023/1757</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1603180526907&uri=CELEX:32020R1511"">Reg. (EU)2020/1511</a>",0.05 mg/kg bw/day,SCoFCAH July 08,,0.15 mg/kg bw,Dir 05/57,Dir 05/57,,0.04 mg/kg bw/day,Dir 05/57,,,,,,,,"AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, NO, PL, PT, SE, SI, SK",Acute Tox. 4 - H302; Aquatic Acute 1 - H400; Aquatic Chronic 1 - H410; Eye Dam. 1 - H318; Skin Irrit. 2 - H315,,No,No,No,,,,,,"MCPA and MCPB (MCPA, MCPB including their salts, esters and conjugates expressed as MCPA)",Annex II,Reg. (EU) No 491/2014,http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1410352403329&uri=CELEX:32014R0491,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=145
87,Ethanethiol,75-08-1,Not approved,,,,RO - Rodenticide,No,No,,,,,,,,,,,,,,,,,,,,,,,Acute Tox. 4 - H332; Aquatic Acute 1 - H400; Aquatic Chronic 1 - H410; Flam. Liq. 2 - H225,,No,No,No,,,,,,Default MRL of 0.01 mg/kg according to Art 18(1)(b) Reg 396 / 2005,,,,
189,Valifenalate (formerly Valiphenal),283159-90-0,Approved,01/07/2014,01/03/2027,EFSA,,No,No,HU,,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32006D0586:EN:NOT"">Dossier complete 06/586/EC</a>","<a href=""http://eur-lex.europa.eu/eli/reg_impl/2018/155/oj"">Reg. (EU) 2018/155</a>; <a href=""https://eur-lex.europa.eu/eli/reg_impl/2020/2007/oj"">Reg. (EU) 2020/2007</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/1892/oj"">Reg. (EU) 2024/1892</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32014R0144:EN:NOT"">Reg. (EU) No 144/2014</a>",0.07 mg/kg bw/day,EFSA 2013,,Not appl.,EFSA 2013,EFSA 2013,,0.07 mg/kg bw/day,EFSA 2013,,,,,,,,"AT, BE, BG, CY, CZ, DE, EL, ES, FR, HR, HU, IT, LT, LU, LV, PL, PT, SI, SK",,,No,No,No,,,,,,Valifenalate,Annex III,Reg. (EC) No 839/2008,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008R0839:EN:NOT,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=814
1356,Chlorpropham,101-21-3,Not approved,01/02/2005,08/07/2019,EFSA,PG - Plant growth regulator,No,No,NL,ES,<p>Withdrawal of authorisations by 8 January 2020.</p><p>Max. period of grace: 8 October 2020.</p>,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004L0020:EN:NOT"">04/20/EC</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1496323465808&uri=CELEX:32017R0841"">Reg. (EU) 2017/841</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1530259345421&uri=CELEX:32018R0917"">Reg. (EU) 2018/917</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>","<a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1560932540431&uri=CELEX:32019R0989"">Reg. (EU) 2019/989</a>",0.05 mg/kg bw/day,Reg. (EU) No 2019/989,,0.5 mg/kg bw,Reg. (EU) No 2019/989,Reg. (EU) No 2019/989,,0.05 mg/kg bw/day,Reg. (EU) No 2019/989,,,,,,,,,Aquatic Chronic 2 - H411; Carc. 2 - H351; STOT RE 2 - H373,,No,No,No,,,,,,Chlorpropham,Annex III,Reg. (EC) No 149/2008,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008R0149:EN:NOT,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=55
218,Methomyl,16752-77-5,Not approved,01/09/2009,31/08/2019,EFSA,IN - Insecticide,No,No,BG,RO,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32009L0115:EN:NOT"">2009/115/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>","<a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>",0.0025 mg/kg bw/day,EFSA 06,,0.0025 mg/kg bw,EFSA 06,EFSA 06,,0.0025 mg/kg bw/day,EFSA 06,,,,,,,,,Acute Tox. 2 - H300; Aquatic Acute 1 - H400; Aquatic Chronic 1 - H410,3,No,No,Yes,low ADI / ARfD / AOEL,,,,,Methomyl,Annex II,Reg. (EC) No 149/2008,http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32008R0149:EN:NOT,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=157
125,Fenbuconazole,114369-43-6,Not approved,01/05/2011,30/04/2021,COM,FU - Fungicide,No,No,SI,AT,<p>Initially non included by Decision 2008/934. Inclusion voted in SCoFCAH Oct 2010 following re-submission for inclusion according to Reg. 33/2008</p><p><br></p><p>The original RMS was UK.</p>,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32010L0087:EN:NOT"">2010/87/EU</a>; <a href=""http://eur-lex.europa.eu/eli/reg_impl/2018/155/oj"">Reg. (EU) 2018/155</a>; <a href=""http://data.europa.eu/eli/reg_impl/2022/801/oj"">Reg. (EU) 2022/801</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>",0.006 mg/kg bw/day,EFSA 10,,0.3 mg/kg bw,EFSA 10,EFSA 10,,0.02 mg/kg bw/day,EFSA 10,,,,,,,,,Aquatic Acute 1 - H400; Aquatic Chronic 1 - H410,,No,No,No,,,,,,Fenbuconazole (sum of constituent enantiomers),Annex II,Reg.(EU) 2019/1559,http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1571750544446&uri=CELEX:32019R1559,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=297
1022,Coumachlor,81-82-3,Not approved,,,,RO - Rodenticide,No,No,,,,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32004D0129:EN:NOT"">2004/129/EC</a>",,,,,,,,,,,,,,,,,,Aquatic Chronic 3 - H412; STOT RE 2 - H373,,No,No,No,,,,,,Default MRL of 0.01 mg/kg according to Art 18(1)(b) Reg 396 / 2005,,,,
1209,Acequinocyl,57960-19-7,Approved,01/09/2014,15/11/2026,EFSA,,No,No,DE,NL,<p>The original RMS were Netherlands.</p>,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32003D0636:EN:NOT"">Dossier complete 03/636/EC</a>","<a href=""http://eur-lex.europa.eu/eli/reg_impl/2018/155/oj"">Reg. (EU) 2018/155</a>; <a href=""https://eur-lex.europa.eu/eli/reg_impl/2020/2007/oj"">Reg. (EU) 2020/2007</a>; <a href=""http://data.europa.eu/eli/reg_impl/2024/2221/oj"">Reg. (EU) 2024/2221</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1404133592717&uri=CELEX:32014R0496"">Reg. (EU) No 496/2014</a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:02011R0540-20150701"">Reg. (EU) No 540/2011</a>",0.023 mg/kg bw/day,Reg. (EU) No 496/2014,,0.08 mg/kg bw,Reg. (EU) No 496/2014,Reg. (EU) No 496/2014,,0.014 mg/kg bw/day,Reg. (EU) No 496/2014,,,,,,,,"AT, BE, BG, CY, CZ, DE, EL, ES, FR, HR, HU, IT, LU, NL, PL, PT, SI",Aquatic Acute 1 - H400; Aquatic Chronic 1 - H410; STOT RE 2 - H373; STOT SE 1 - H370; Skin Sens. 1 - H317,,No,No,No,,,,,,Acequinocyl,Annex II,Reg. (EU) 2022/1343,http://data.europa.eu/eli/reg/2022/1343/oj,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=2930
63,Prohexadione,127277-53-6 ,Approved,,,,PG - Plant growth regulator,No,No,FR,IE,,"<a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32000L0050:EN:NOT"">2000/50/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32007L0021:EN:NOT"">2007/21/EC</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32010L0056:EN:NOT"">2010/56/EU</a>","<a href=""http://data.europa.eu/eli/reg_impl/2022/1480/oj"">Reg. (EU) 2022/1480</a>; <a href=""http://data.europa.eu/eli/reg_impl/2023/2592/oj"">Reg. (EU) 2023/2592</a>; <a href=""http://data.europa.eu/eli/reg_impl/2026/372/oj"">Reg. (EU) 2026/372 </a>; <a href=""http://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1550657879685&uri=CELEX:32019R0291"">Reg. (EU) No 2019/291</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0540:EN:NOT"">Reg. (EU) No 540/2011</a>; <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:32011R0702:EN:NOT"">Reg. (EU) No 702/2011</a>",0.2 mg/kg bw/day,EFSA 2010,,Not appl.,EFSA 2010,EFSA 2010,,0.35 mg/kg bw/day,EFSA 2010,,,,,,,,"AT, BE, BG, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, NO, PL, PT, RO, SE, SI, SK",,,No,No,No,,,,,,Prohexadione (prohexadione (acid) and its salts expressed as prohexadione-calcium),Annex II,Reg. (EU) 2021/976,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021R0976,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/start/screen/mrls/details?lg_code=EN&pest_res_id_list=187
